Subject,Seed,Chain,Iter,dots,x,y
A35MON1LQL92VS,6,8,4,14,-38,15
A35MON1LQL92VS,6,8,4,15,50,-15
AK0S8EQHPETZQ,6,8,5,1,-140,-55
AK0S8EQHPETZQ,6,8,5,2,-117,-6
AK0S8EQHPETZQ,6,8,5,3,-101,45
AK0S8EQHPETZQ,6,8,5,4,-92,93
AK0S8EQHPETZQ,6,8,5,5,143,-181
AK0S8EQHPETZQ,6,8,5,6,136,-144
AK0S8EQHPETZQ,6,8,5,7,139,-101
AK0S8EQHPETZQ,6,8,5,8,210,16
AK0S8EQHPETZQ,6,8,5,9,188,53
AK0S8EQHPETZQ,6,8,5,10,169,95
AK0S8EQHPETZQ,6,8,5,11,-26,10
AK0S8EQHPETZQ,6,8,5,12,14,-11
AK0S8EQHPETZQ,6,8,5,13,59,-36
AK0S8EQHPETZQ,6,8,5,14,93,-49
AK0S8EQHPETZQ,6,8,5,15,129,-63
A2PE1GC3807RB6,6,8,6,1,152,-133
A2PE1GC3807RB6,6,8,6,2,132,-98
A2PE1GC3807RB6,6,8,6,3,136,-66
A2PE1GC3807RB6,6,8,6,4,129,-22
A2PE1GC3807RB6,6,8,6,5,78,5
A2PE1GC3807RB6,6,8,6,6,42,18
A2PE1GC3807RB6,6,8,6,7,-10,35
A2PE1GC3807RB6,6,8,6,8,-63,52
A2PE1GC3807RB6,6,8,6,9,-150,-60
A2PE1GC3807RB6,6,8,6,10,-139,-13
A2PE1GC3807RB6,6,8,6,11,-127,30
A2PE1GC3807RB6,6,8,6,12,-110,84
A2PE1GC3807RB6,6,8,6,13,168,89
A2PE1GC3807RB6,6,8,6,14,187,35
A2PE1GC3807RB6,6,8,6,15,208,-15
A2HPEX0788BPXI,6,8,7,1,-124,-64
A2HPEX0788BPXI,6,8,7,2,-113,-20
A2HPEX0788BPXI,6,8,7,3,-99,17
A2HPEX0788BPXI,6,8,7,4,-69,2
A2HPEX0788BPXI,6,8,7,5,-34,-15
A2HPEX0788BPXI,6,8,7,6,-6,-32
A2HPEX0788BPXI,6,8,7,7,29,-51
A2HPEX0788BPXI,6,8,7,8,66,-64
A2HPEX0788BPXI,6,8,7,9,98,-76
A2HPEX0788BPXI,6,8,7,10,115,-99
A2HPEX0788BPXI,6,8,7,11,98,-122
A2HPEX0788BPXI,6,8,7,12,117,45
A2HPEX0788BPXI,6,8,7,13,32,117
A2HPEX0788BPXI,6,8,7,14,121,94
A2HPEX0788BPXI,6,8,7,15,144,72
A35BY30TC8WCL4,6,8,8,1,25,128
A35BY30TC8WCL4,6,8,8,2,58,110
A35BY30TC8WCL4,6,8,8,3,86,80
A35BY30TC8WCL4,6,8,8,4,-107,-51
A35BY30TC8WCL4,6,8,8,5,-89,-30
A35BY30TC8WCL4,6,8,8,6,-73,-13
A35BY30TC8WCL4,6,8,8,7,-55,8
A35BY30TC8WCL4,6,8,8,8,-17,-7
A35BY30TC8WCL4,6,8,8,9,14,-27
A35BY30TC8WCL4,6,8,8,10,27,-34
A35BY30TC8WCL4,6,8,8,11,52,-41
A35BY30TC8WCL4,6,8,8,12,69,-51
A35BY30TC8WCL4,6,8,8,13,87,-68
A35BY30TC8WCL4,6,8,8,14,102,-76
A35BY30TC8WCL4,6,8,8,15,108,61
A2UF2FRGVW4T89,6,8,9,1,-105,-75
A2UF2FRGVW4T89,6,8,9,2,-77,-48
A2UF2FRGVW4T89,6,8,9,3,-56,-13
A2UF2FRGVW4T89,6,8,9,4,-40,6
A2UF2FRGVW4T89,6,8,9,5,13,-5
A2UF2FRGVW4T89,6,8,9,6,51,-33
A2UF2FRGVW4T89,6,8,9,7,62,-45
A2UF2FRGVW4T89,6,8,9,8,81,-70
A2UF2FRGVW4T89,6,8,9,9,89,-86
A2UF2FRGVW4T89,6,8,9,10,116,-107
A2UF2FRGVW4T89,6,8,9,11,125,-122
A2UF2FRGVW4T89,6,8,9,12,45,126
A2UF2FRGVW4T89,6,8,9,13,85,98
A2UF2FRGVW4T89,6,8,9,14,116,84
A2UF2FRGVW4T89,6,8,9,15,158,67
A1VE1XBWK1O57B,6,8,10,1,-103,-57
A1VE1XBWK1O57B,6,8,10,2,-89,-42
A1VE1XBWK1O57B,6,8,10,3,-74,-25
A1VE1XBWK1O57B,6,8,10,4,-59,-5
A1VE1XBWK1O57B,6,8,10,5,162,39
A1VE1XBWK1O57B,6,8,10,6,127,61
A1VE1XBWK1O57B,6,8,10,7,91,79
A1VE1XBWK1O57B,6,8,10,8,59,98
A1VE1XBWK1O57B,6,8,10,9,88,-120
A1VE1XBWK1O57B,6,8,10,10,76,-103
A1VE1XBWK1O57B,6,8,10,11,59,-80
A1VE1XBWK1O57B,6,8,10,12,43,-65
A1VE1XBWK1O57B,6,8,10,13,31,-45
A1VE1XBWK1O57B,6,8,10,14,20,-30
A1VE1XBWK1O57B,6,8,10,15,-1,-3
A22R2NKWSYZ0KU,6,8,11,1,-114,-69
A22R2NKWSYZ0KU,6,8,11,2,-101,-51
A22R2NKWSYZ0KU,6,8,11,3,-88,-37
A22R2NKWSYZ0KU,6,8,11,4,-71,-10
A22R2NKWSYZ0KU,6,8,11,5,17,-6
A22R2NKWSYZ0KU,6,8,11,6,32,-21
A22R2NKWSYZ0KU,6,8,11,7,44,-42
A22R2NKWSYZ0KU,6,8,11,8,57,-63
A22R2NKWSYZ0KU,6,8,11,9,67,-80
A22R2NKWSYZ0KU,6,8,11,10,79,-91
A22R2NKWSYZ0KU,6,8,11,11,86,-105
A22R2NKWSYZ0KU,6,8,11,12,59,97
A22R2NKWSYZ0KU,6,8,11,13,79,105
A22R2NKWSYZ0KU,6,8,11,14,95,112
A22R2NKWSYZ0KU,6,8,11,15,108,119
A18TYUNN6TM3VO,6,8,12,1,8,-19
A18TYUNN6TM3VO,6,8,12,2,-74,-18
A18TYUNN6TM3VO,6,8,12,3,-93,-48
A18TYUNN6TM3VO,6,8,12,4,-119,-80
A18TYUNN6TM3VO,6,8,12,5,-106,-66
A18TYUNN6TM3VO,6,8,12,6,19,-36
A18TYUNN6TM3VO,6,8,12,7,33,-55
A18TYUNN6TM3VO,6,8,12,8,50,-72
A18TYUNN6TM3VO,6,8,12,9,57,-87
A18TYUNN6TM3VO,6,8,12,10,16,43
A18TYUNN6TM3VO,6,8,12,11,28,53
A18TYUNN6TM3VO,6,8,12,12,41,65
A18TYUNN6TM3VO,6,8,12,13,49,74
A18TYUNN6TM3VO,6,8,12,14,60,88
A18TYUNN6TM3VO,6,8,12,15,75,104
A3JJ18VMHA0LUS,6,8,13,1,0,-18
A3JJ18VMHA0LUS,6,8,13,2,16,-37
A3JJ18VMHA0LUS,6,8,13,3,32,-54
A3JJ18VMHA0LUS,6,8,13,4,46,-67
A3JJ18VMHA0LUS,6,8,13,5,54,-82
A3JJ18VMHA0LUS,6,8,13,6,-56,-23
A3JJ18VMHA0LUS,6,8,13,7,-70,-29
A3JJ18VMHA0LUS,6,8,13,8,-87,-38
A3JJ18VMHA0LUS,6,8,13,9,-99,-49
A3JJ18VMHA0LUS,6,8,13,10,1,26
A3JJ18VMHA0LUS,6,8,13,11,14,41
A3JJ18VMHA0LUS,6,8,13,12,26,52
A3JJ18VMHA0LUS,6,8,13,13,37,61
A3JJ18VMHA0LUS,6,8,13,14,48,72
A3JJ18VMHA0LUS,6,8,13,15,68,83
A1HCV6GDGGWNUR,6,8,14,1,-36,-9
A1HCV6GDGGWNUR,6,8,14,2,-47,-15
A1HCV6GDGGWNUR,6,8,14,3,-56,-24
A1HCV6GDGGWNUR,6,8,14,4,-70,-38
A1HCV6GDGGWNUR,6,8,14,5,11,-14
A1HCV6GDGGWNUR,6,8,14,6,20,-23
A1HCV6GDGGWNUR,6,8,14,7,32,-34
A1HCV6GDGGWNUR,6,8,14,8,48,-46
A1HCV6GDGGWNUR,6,8,14,9,58,-57
A1HCV6GDGGWNUR,6,8,14,10,16,20
A1HCV6GDGGWNUR,6,8,14,11,25,30
A1HCV6GDGGWNUR,6,8,14,12,33,44
A1HCV6GDGGWNUR,6,8,14,13,44,60
A1HCV6GDGGWNUR,6,8,14,14,46,70
A1HCV6GDGGWNUR,6,8,14,15,53,84
AUA0HE293PM30,6,8,15,1,-35,-1
AUA0HE293PM30,6,8,15,2,-42,-14
AUA0HE293PM30,6,8,15,3,-51,-26
AUA0HE293PM30,6,8,15,4,-57,-37
AUA0HE293PM30,6,8,15,5,24,-1
AUA0HE293PM30,6,8,15,6,35,-9
AUA0HE293PM30,6,8,15,7,51,-18
AUA0HE293PM30,6,8,15,8,65,-23
AUA0HE293PM30,6,8,15,9,84,-29
AUA0HE293PM30,6,8,15,10,25,38
AUA0HE293PM30,6,8,15,11,37,44
AUA0HE293PM30,6,8,15,12,50,53
AUA0HE293PM30,6,8,15,13,61,60
AUA0HE293PM30,6,8,15,14,75,71
AUA0HE293PM30,6,8,15,15,91,80
A4NCZ9SMZ7BO8,6,8,16,1,-37,-26
A4NCZ9SMZ7BO8,6,8,16,2,-28,-17
A4NCZ9SMZ7BO8,6,8,16,3,-19,-3
A4NCZ9SMZ7BO8,6,8,16,4,-11,7
A4NCZ9SMZ7BO8,6,8,16,5,78,-10
A4NCZ9SMZ7BO8,6,8,16,6,65,-2
A4NCZ9SMZ7BO8,6,8,16,7,91,-20
A4NCZ9SMZ7BO8,6,8,16,8,52,6
A4NCZ9SMZ7BO8,6,8,16,9,107,-22
A4NCZ9SMZ7BO8,6,8,16,10,44,42
A4NCZ9SMZ7BO8,6,8,16,11,55,49
A4NCZ9SMZ7BO8,6,8,16,12,71,60
A4NCZ9SMZ7BO8,6,8,16,13,84,68
A4NCZ9SMZ7BO8,6,8,16,14,96,75
A4NCZ9SMZ7BO8,6,8,16,15,108,82
A3F82HVRIPI02N,6,8,17,1,48,5
A3F82HVRIPI02N,6,8,17,2,59,-1
A3F82HVRIPI02N,6,8,17,3,69,-8
A3F82HVRIPI02N,6,8,17,4,83,-9
A3F82HVRIPI02N,6,8,17,5,96,-16
A3F82HVRIPI02N,6,8,17,6,52,39
A3F82HVRIPI02N,6,8,17,7,58,46
A3F82HVRIPI02N,6,8,17,8,67,54
A3F82HVRIPI02N,6,8,17,9,73,63
A3F82HVRIPI02N,6,8,17,10,82,75
A3F82HVRIPI02N,6,8,17,11,88,83
A3F82HVRIPI02N,6,8,17,12,13,5
A3F82HVRIPI02N,6,8,17,13,2,-2
A3F82HVRIPI02N,6,8,17,14,-9,-11
A3F82HVRIPI02N,6,8,17,15,-19,-20
A14SDJ3ZSGV0FZ,6,8,18,1,-31,-33
A14SDJ3ZSGV0FZ,6,8,18,2,-19,-23
A14SDJ3ZSGV0FZ,6,8,18,3,-7,-15
A14SDJ3ZSGV0FZ,6,8,18,4,5,-5
A14SDJ3ZSGV0FZ,6,8,18,5,77,81
A14SDJ3ZSGV0FZ,6,8,18,6,45,33
A14SDJ3ZSGV0FZ,6,8,18,7,53,43
A14SDJ3ZSGV0FZ,6,8,18,8,67,61
A14SDJ3ZSGV0FZ,6,8,18,9,59,51
A14SDJ3ZSGV0FZ,6,8,18,10,71,71
A14SDJ3ZSGV0FZ,6,8,18,11,43,-5
A14SDJ3ZSGV0FZ,6,8,18,12,53,-11
A14SDJ3ZSGV0FZ,6,8,18,13,65,-21
A14SDJ3ZSGV0FZ,6,8,18,14,77,-21
A14SDJ3ZSGV0FZ,6,8,18,15,89,-31
A3862RIFFUV141,6,8,19,1,30,16
A3862RIFFUV141,6,8,19,2,39,29
A3862RIFFUV141,6,8,19,3,68,53
A3862RIFFUV141,6,8,19,4,53,45
A3862RIFFUV141,6,8,19,5,74,66
A3862RIFFUV141,6,8,19,6,-2,-9
A3862RIFFUV141,6,8,19,7,-13,-19
A3862RIFFUV141,6,8,19,8,-27,-29
A3862RIFFUV141,6,8,19,9,-40,-45
A3862RIFFUV141,6,8,19,10,-50,-55
A3862RIFFUV141,6,8,19,11,43,-20
A3862RIFFUV141,6,8,19,12,57,-31
A3862RIFFUV141,6,8,19,13,71,-41
A3862RIFFUV141,6,8,19,14,84,-52
A3862RIFFUV141,6,8,19,15,95,-60
A19DY2RQN6EJAC,6,8,20,1,-27,-59
A19DY2RQN6EJAC,6,8,20,2,-18,-49
A19DY2RQN6EJAC,6,8,20,3,-7,-35
A19DY2RQN6EJAC,6,8,20,4,4,-22
A19DY2RQN6EJAC,6,8,20,5,13,-12
A19DY2RQN6EJAC,6,8,20,6,31,-16
A19DY2RQN6EJAC,6,8,20,7,48,-26
A19DY2RQN6EJAC,6,8,20,8,65,-38
A19DY2RQN6EJAC,6,8,20,9,78,-48
A19DY2RQN6EJAC,6,8,20,10,92,-58
A19DY2RQN6EJAC,6,8,20,11,26,0
A19DY2RQN6EJAC,6,8,20,12,36,13
A19DY2RQN6EJAC,6,8,20,13,47,27
A19DY2RQN6EJAC,6,8,20,14,58,40
A19DY2RQN6EJAC,6,8,20,15,65,52
base6_9,6,9,1,1,218.17,116.37
base6_9,6,9,1,2,35.6,133.39
base6_9,6,9,1,3,-0.11,0.51
base6_9,6,9,1,4,166.7,-179.79
base6_9,6,9,1,5,16.34,72.81
base6_9,6,9,1,6,-118.92,-72.65
base6_9,6,9,1,7,73.62,85.51
base6_9,6,9,1,8,219.56,-80.94
base6_9,6,9,1,9,-24.95,-58.61
base6_9,6,9,1,10,-58.54,204.19
base6_9,6,9,1,11,-50.02,118.58
base6_9,6,9,1,12,131.74,17.22
base6_9,6,9,1,13,16.77,-16.69
base6_9,6,9,1,14,-0.62,-258.96
base6_9,6,9,1,15,101.51,-155.74
AYCHPTQRYDT7G,6,9,2,1,27,-248
AYCHPTQRYDT7G,6,9,2,2,114,-209
AYCHPTQRYDT7G,6,9,2,3,20,-159
AYCHPTQRYDT7G,6,9,2,4,90,-113
AYCHPTQRYDT7G,6,9,2,5,244,17
AYCHPTQRYDT7G,6,9,2,6,30,-2
AYCHPTQRYDT7G,6,9,2,7,14,12
AYCHPTQRYDT7G,6,9,2,8,-110,-31
AYCHPTQRYDT7G,6,9,2,9,-91,-1
AYCHPTQRYDT7G,6,9,2,10,83,122
AYCHPTQRYDT7G,6,9,2,11,-13,166
AYCHPTQRYDT7G,6,9,2,12,148,201
AYCHPTQRYDT7G,6,9,2,13,147,117
AYCHPTQRYDT7G,6,9,2,14,40,205
AYCHPTQRYDT7G,6,9,2,15,-71,141
A1A1A9UHNQCI9Y,6,9,3,1,17,-4
A1A1A9UHNQCI9Y,6,9,3,2,-1,7
A1A1A9UHNQCI9Y,6,9,3,3,-123,-49
A1A1A9UHNQCI9Y,6,9,3,4,-101,-6
A1A1A9UHNQCI9Y,6,9,3,5,234,1
A1A1A9UHNQCI9Y,6,9,3,6,-45,-238
A1A1A9UHNQCI9Y,6,9,3,7,65,-248
A1A1A9UHNQCI9Y,6,9,3,8,-12,-174
A1A1A9UHNQCI9Y,6,9,3,9,72,-176
A1A1A9UHNQCI9Y,6,9,3,10,12,92
A1A1A9UHNQCI9Y,6,9,3,11,79,84
A1A1A9UHNQCI9Y,6,9,3,12,-112,135
A1A1A9UHNQCI9Y,6,9,3,13,54,193
A1A1A9UHNQCI9Y,6,9,3,14,117,227
A1A1A9UHNQCI9Y,6,9,3,15,122,149
A2NVUL5J8WRA5R,6,9,4,1,-105,119
A2NVUL5J8WRA5R,6,9,4,2,-97,-15
A2NVUL5J8WRA5R,6,9,4,3,-135,-91
A2NVUL5J8WRA5R,6,9,4,4,-45,-18
A2NVUL5J8WRA5R,6,9,4,5,-18,-36
A2NVUL5J8WRA5R,6,9,4,6,-12,62
A2NVUL5J8WRA5R,6,9,4,7,56,59
A2NVUL5J8WRA5R,6,9,4,8,76,97
A2NVUL5J8WRA5R,6,9,4,9,26,142
A2NVUL5J8WRA5R,6,9,4,10,81,200
A2NVUL5J8WRA5R,6,9,4,11,198,-24
A2NVUL5J8WRA5R,6,9,4,12,85,-144
A2NVUL5J8WRA5R,6,9,4,13,-26,-151
A2NVUL5J8WRA5R,6,9,4,14,78,-241
A2NVUL5J8WRA5R,6,9,4,15,-55,-238
A39O1EXOXLUGFC,6,9,5,1,-42,-241
A39O1EXOXLUGFC,6,9,5,2,95,-234
A39O1EXOXLUGFC,6,9,5,3,71,-164
A39O1EXOXLUGFC,6,9,5,4,-39,-164
A39O1EXOXLUGFC,6,9,5,5,-178,-128
A39O1EXOXLUGFC,6,9,5,6,214,-68
A39O1EXOXLUGFC,6,9,5,7,-147,143
A39O1EXOXLUGFC,6,9,5,8,-43,-104
A39O1EXOXLUGFC,6,9,5,9,-105,-106
A39O1EXOXLUGFC,6,9,5,10,-82,-35
A39O1EXOXLUGFC,6,9,5,11,77,-100
A39O1EXOXLUGFC,6,9,5,12,91,-47
A39O1EXOXLUGFC,6,9,5,13,36,-33
A39O1EXOXLUGFC,6,9,5,14,125,138
A39O1EXOXLUGFC,6,9,5,15,101,75
A39DCR7FNFEPQK,6,9,6,1,-20,-219
A39DCR7FNFEPQK,6,9,6,2,113,-204
A39DCR7FNFEPQK,6,9,6,3,93,-123
A39DCR7FNFEPQK,6,9,6,4,111,-46
A39DCR7FNFEPQK,6,9,6,5,130,12
A39DCR7FNFEPQK,6,9,6,6,228,-20
A39DCR7FNFEPQK,6,9,6,7,66,24
A39DCR7FNFEPQK,6,9,6,8,-102,15
A39DCR7FNFEPQK,6,9,6,9,-60,-65
A39DCR7FNFEPQK,6,9,6,10,-145,-47
A39DCR7FNFEPQK,6,9,6,11,-207,-95
A39DCR7FNFEPQK,6,9,6,12,-75,-142
A39DCR7FNFEPQK,6,9,6,13,94,125
A39DCR7FNFEPQK,6,9,6,14,106,193
A39DCR7FNFEPQK,6,9,6,15,-144,138
A2TVG2HLMKVMSL,6,9,7,1,-102,-202
A2TVG2HLMKVMSL,6,9,7,2,-77,-128
A2TVG2HLMKVMSL,6,9,7,3,-122,-71
A2TVG2HLMKVMSL,6,9,7,4,-140,13
A2TVG2HLMKVMSL,6,9,7,5,-130,91
A2TVG2HLMKVMSL,6,9,7,6,-84,182
A2TVG2HLMKVMSL,6,9,7,7,81,-196
A2TVG2HLMKVMSL,6,9,7,8,95,-131
A2TVG2HLMKVMSL,6,9,7,9,59,-85
A2TVG2HLMKVMSL,6,9,7,10,27,-33
A2TVG2HLMKVMSL,6,9,7,11,59,30
A2TVG2HLMKVMSL,6,9,7,12,100,88
A2TVG2HLMKVMSL,6,9,7,13,119,-22
A2TVG2HLMKVMSL,6,9,7,14,-222,-82
A2TVG2HLMKVMSL,6,9,7,15,172,-123
AVCXJ9M71WDCB,6,9,8,1,85,-180
AVCXJ9M71WDCB,6,9,8,2,171,-140
AVCXJ9M71WDCB,6,9,8,3,102,-105
AVCXJ9M71WDCB,6,9,8,4,76,-55
AVCXJ9M71WDCB,6,9,8,5,145,-36
AVCXJ9M71WDCB,6,9,8,6,61,-7
AVCXJ9M71WDCB,6,9,8,7,-175,-158
AVCXJ9M71WDCB,6,9,8,8,-150,-78
AVCXJ9M71WDCB,6,9,8,9,-63,-67
AVCXJ9M71WDCB,6,9,8,10,-13,-123
AVCXJ9M71WDCB,6,9,8,11,-154,10
AVCXJ9M71WDCB,6,9,8,12,-147,87
AVCXJ9M71WDCB,6,9,8,13,-127,168
AVCXJ9M71WDCB,6,9,8,14,153,53
AVCXJ9M71WDCB,6,9,8,15,78,116
AZ0C38Q5UJFT8,6,9,9,1,190,-133
AZ0C38Q5UJFT8,6,9,9,2,138,-49
AZ0C38Q5UJFT8,6,9,9,3,136,54
AZ0C38Q5UJFT8,6,9,9,4,-159,136
AZ0C38Q5UJFT8,6,9,9,5,-173,52
AZ0C38Q5UJFT8,6,9,9,6,-169,-81
AZ0C38Q5UJFT8,6,9,9,7,-184,-169
AZ0C38Q5UJFT8,6,9,9,8,-102,-103
AZ0C38Q5UJFT8,6,9,9,9,-31,-120
AZ0C38Q5UJFT8,6,9,9,10,36,-135
AZ0C38Q5UJFT8,6,9,9,11,49,-65
AZ0C38Q5UJFT8,6,9,9,12,55,17
AZ0C38Q5UJFT8,6,9,9,13,52,78
AZ0C38Q5UJFT8,6,9,9,14,96,-56
AZ0C38Q5UJFT8,6,9,9,15,89,172
A2IXABRYTOO8WZ,6,9,10,1,-165,-83
A2IXABRYTOO8WZ,6,9,10,2,-94,-98
A2IXABRYTOO8WZ,6,9,10,3,-17,-115
A2IXABRYTOO8WZ,6,9,10,4,69,-116
A2IXABRYTOO8WZ,6,9,10,5,-179,-150
A2IXABRYTOO8WZ,6,9,10,6,-170,1
A2IXABRYTOO8WZ,6,9,10,7,-171,53
A2IXABRYTOO8WZ,6,9,10,8,101,-79
A2IXABRYTOO8WZ,6,9,10,9,70,-47
A2IXABRYTOO8WZ,6,9,10,10,29,-12
A2IXABRYTOO8WZ,6,9,10,11,170,-110
A2IXABRYTOO8WZ,6,9,10,12,41,27
A2IXABRYTOO8WZ,6,9,10,13,86,95
A2IXABRYTOO8WZ,6,9,10,14,12,116
A2IXABRYTOO8WZ,6,9,10,15,27,-196
A3M6D6HNOB7OZ,6,9,11,1,-188,-113
A3M6D6HNOB7OZ,6,9,11,2,-165,-61
A3M6D6HNOB7OZ,6,9,11,3,-159,-13
A3M6D6HNOB7OZ,6,9,11,4,-163,36
A3M6D6HNOB7OZ,6,9,11,5,-131,-98
A3M6D6HNOB7OZ,6,9,11,6,-87,-93
A3M6D6HNOB7OZ,6,9,11,7,-51,-94
A3M6D6HNOB7OZ,6,9,11,8,23,-125
A3M6D6HNOB7OZ,6,9,11,9,32,-68
A3M6D6HNOB7OZ,6,9,11,10,48,-22
A3M6D6HNOB7OZ,6,9,11,11,-65,132
A3M6D6HNOB7OZ,6,9,11,12,20,178
A3M6D6HNOB7OZ,6,9,11,13,28,127
A3M6D6HNOB7OZ,6,9,11,14,-28,79
A3M6D6HNOB7OZ,6,9,11,15,-40,19
A7G4JAR07S7DF,6,9,12,1,-83,154
A7G4JAR07S7DF,6,9,12,2,-56,118
A7G4JAR07S7DF,6,9,12,3,-8,139
A7G4JAR07S7DF,6,9,12,4,-25,174
A7G4JAR07S7DF,6,9,12,5,-65,84
A7G4JAR07S7DF,6,9,12,6,-194,48
A7G4JAR07S7DF,6,9,12,7,-194,15
A7G4JAR07S7DF,6,9,12,8,-200,-22
A7G4JAR07S7DF,6,9,12,9,-202,-79
A7G4JAR07S7DF,6,9,12,10,-136,-86
A7G4JAR07S7DF,6,9,12,11,-81,-93
A7G4JAR07S7DF,6,9,12,12,-41,-118
A7G4JAR07S7DF,6,9,12,13,-21,-96
A7G4JAR07S7DF,6,9,12,14,-7,-44
A7G4JAR07S7DF,6,9,12,15,1,-16
A18B016RYNKY3U,6,9,13,1,-18,-116
A18B016RYNKY3U,6,9,13,2,-5,-85
A18B016RYNKY3U,6,9,13,3,2,-30
A18B016RYNKY3U,6,9,13,4,-3,-59
A18B016RYNKY3U,6,9,13,5,-195,-69
A18B016RYNKY3U,6,9,13,6,-195,-42
A18B016RYNKY3U,6,9,13,7,-195,-12
A18B016RYNKY3U,6,9,13,8,-84,-107
A18B016RYNKY3U,6,9,13,9,-137,-104
A18B016RYNKY3U,6,9,13,10,1,141
A18B016RYNKY3U,6,9,13,11,-7,171
A18B016RYNKY3U,6,9,13,12,-40,169
A18B016RYNKY3U,6,9,13,13,-61,148
A18B016RYNKY3U,6,9,13,14,-191,17
A18B016RYNKY3U,6,9,13,15,-28,148
A27SJFY5KHT59Y,6,9,14,1,-171,3
A27SJFY5KHT59Y,6,9,14,2,-173,-24
A27SJFY5KHT59Y,6,9,14,3,-173,-49
A27SJFY5KHT59Y,6,9,14,4,-171,-73
A27SJFY5KHT59Y,6,9,14,5,-146,-91
A27SJFY5KHT59Y,6,9,14,6,-116,-90
A27SJFY5KHT59Y,6,9,14,7,-99,-74
A27SJFY5KHT59Y,6,9,14,8,-99,-50
A27SJFY5KHT59Y,6,9,14,9,-99,-22
A27SJFY5KHT59Y,6,9,14,10,-99,-1
A27SJFY5KHT59Y,6,9,14,11,-56,179
A27SJFY5KHT59Y,6,9,14,12,-23,182
A27SJFY5KHT59Y,6,9,14,13,6,183
A27SJFY5KHT59Y,6,9,14,14,-39,202
A27SJFY5KHT59Y,6,9,14,15,-11,205
A1GOJEDZM2CQTN,6,9,15,1,-65,176
A1GOJEDZM2CQTN,6,9,15,2,-57,189
A1GOJEDZM2CQTN,6,9,15,3,-38,171
A1GOJEDZM2CQTN,6,9,15,4,-36,187
A1GOJEDZM2CQTN,6,9,15,5,-23,169
A1GOJEDZM2CQTN,6,9,15,6,-107,-35
A1GOJEDZM2CQTN,6,9,15,7,-183,-51
A1GOJEDZM2CQTN,6,9,15,8,-182,-33
A1GOJEDZM2CQTN,6,9,15,9,-186,-82
A1GOJEDZM2CQTN,6,9,15,10,-184,-103
A1GOJEDZM2CQTN,6,9,15,11,-160,-109
A1GOJEDZM2CQTN,6,9,15,12,-137,-116
A1GOJEDZM2CQTN,6,9,15,13,-115,-106
A1GOJEDZM2CQTN,6,9,15,14,-107,-77
A1GOJEDZM2CQTN,6,9,15,15,-108,-63
A2RW1OV5XF3T26,6,9,16,1,-204,-32
A2RW1OV5XF3T26,6,9,16,2,-207,-43
A2RW1OV5XF3T26,6,9,16,3,-206,-67
A2RW1OV5XF3T26,6,9,16,4,-206,-96
A2RW1OV5XF3T26,6,9,16,5,-180,-107
A2RW1OV5XF3T26,6,9,16,6,-155,-106
A2RW1OV5XF3T26,6,9,16,7,-138,-95
A2RW1OV5XF3T26,6,9,16,8,-133,-77
A2RW1OV5XF3T26,6,9,16,9,-132,-64
A2RW1OV5XF3T26,6,9,16,10,-127,-45
A2RW1OV5XF3T26,6,9,16,11,-71,171
A2RW1OV5XF3T26,6,9,16,12,-57,178
A2RW1OV5XF3T26,6,9,16,13,-46,165
A2RW1OV5XF3T26,6,9,16,14,-36,182
A2RW1OV5XF3T26,6,9,16,15,-63,151
A2W49Z97R7YPG8,6,9,17,1,-215,-17
A2W49Z97R7YPG8,6,9,17,2,-216,-32
A2W49Z97R7YPG8,6,9,17,3,-215,-53
A2W49Z97R7YPG8,6,9,17,4,-212,-73
A2W49Z97R7YPG8,6,9,17,5,-202,-84
A2W49Z97R7YPG8,6,9,17,6,-186,-94
A2W49Z97R7YPG8,6,9,17,7,-166,-87
A2W49Z97R7YPG8,6,9,17,8,-157,-69
A2W49Z97R7YPG8,6,9,17,9,-154,-53
A2W49Z97R7YPG8,6,9,17,10,-156,-37
A2W49Z97R7YPG8,6,9,17,11,-105,166
A2W49Z97R7YPG8,6,9,17,12,-92,170
A2W49Z97R7YPG8,6,9,17,13,-78,171
A2W49Z97R7YPG8,6,9,17,14,-73,155
A2W49Z97R7YPG8,6,9,17,15,-94,145
A1UZ9NF7G29RSS,6,9,18,1,-208,-32
A1UZ9NF7G29RSS,6,9,18,2,-208,-49
A1UZ9NF7G29RSS,6,9,18,3,-206,-67
A1UZ9NF7G29RSS,6,9,18,4,-205,-86
A1UZ9NF7G29RSS,6,9,18,5,-192,-99
A1UZ9NF7G29RSS,6,9,18,6,-176,-102
A1UZ9NF7G29RSS,6,9,18,7,-163,-95
A1UZ9NF7G29RSS,6,9,18,8,-153,-90
A1UZ9NF7G29RSS,6,9,18,9,-149,-79
A1UZ9NF7G29RSS,6,9,18,10,-149,-64
A1UZ9NF7G29RSS,6,9,18,11,-50,160
A1UZ9NF7G29RSS,6,9,18,12,-30,171
A1UZ9NF7G29RSS,6,9,18,13,-32,189
A1UZ9NF7G29RSS,6,9,18,14,-50,186
A1UZ9NF7G29RSS,6,9,18,15,-66,179
A14KTSIOHSXUOL,6,9,19,1,-92,181
A14KTSIOHSXUOL,6,9,19,2,-68,187
A14KTSIOHSXUOL,6,9,19,3,-103,196
A14KTSIOHSXUOL,6,9,19,4,-93,199
